Theta [deg.],Phi   [deg.],Abs(RCS )[dB(nm^2)],Abs(Theta)[dB(nm^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(nm^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
75,216,5.89E+01,5.48E+01,176.896,5.67E+01,356.702,4.00E+01
78,216,5.64E+01,5.30E+01,49.139,5.37E+01,204.255,1.32E+01
81,216,5.56E+01,5.23E+01,296.151,5.28E+01,130.503,1.80E+01
84,216,5.69E+01,5.15E+01,172.251,5.54E+01,341.26,2.12E+01
87,216,5.22E+01,5.01E+01,52.672,4.78E+01,240.7,2.34E+01
90,216,5.51E+01,4.83E+01,290.606,5.41E+01,125.837,1.94E+01
93,216,4.98E+01,4.75E+01,172.749,4.60E+01,341.892,2.06E+01
96,216,5.17E+01,4.56E+01,33.669,5.05E+01,276.409,6.68E+00
99,216,4.67E+01,4.35E+01,286.795,4.39E+01,92.686,1.82E+01
102,216,4.81E+01,4.58E+01,140.497,4.41E+01,90.416,6.87E+00
105,216,4.46E+01,4.02E+01,30.809,4.27E+01,182.626,1.24E+01
108,216,4.78E+01,4.60E+01,266.814,4.30E+01,311.2,8.45E+00
111,216,4.72E+01,3.48E+01,139.435,4.69E+01,294.629,2.01E+01
114,216,4.75E+01,4.34E+01,39.451,4.53E+01,129.355,1.97E+00
117,216,4.91E+01,3.58E+01,160.993,4.89E+01,80.08,1.32E+01
120,216,4.32E+01,4.03E+01,135.695,4.01E+01,285.395,1.14E+01
123,216,4.79E+01,4.30E+01,296.565,4.62E+01,233.435,5.38E+00
126,216,4.62E+01,4.53E+01,254.867,3.88E+01,302.164,1.01E+01
129,216,4.11E+01,3.89E+01,88.617,3.70E+01,307.004,9.44E+00
132,216,4.79E+01,4.48E+01,46.912,4.50E+01,98.056,6.41E+00
135,216,4.79E+01,3.90E+01,96.373,4.73E+01,61.407,1.40E+01
138,216,4.08E+01,4.03E+01,104.278,3.09E+01,269.851,2.24E+01
141,216,4.42E+01,3.91E+01,270.073,4.26E+01,205.959,5.41E+00
144,216,4.80E+01,4.72E+01,238.896,3.99E+01,266.506,1.52E+01
147,216,4.77E+01,4.25E+01,230.046,4.61E+01,250.462,1.57E+01
150,216,4.18E+01,3.81E+01,277.827,3.93E+01,202.908,2.63E+00
153,216,4.10E+01,2.71E+01,327.279,4.09E+01,31.606,1.47E+01
156,216,4.53E+01,4.43E+01,44.752,3.84E+01,4.496,1.11E+01
159,216,4.78E+01,4.64E+01,34.092,4.21E+01,53.552,1.64E+01
162,216,4.99E+01,4.58E+01,46.277,4.79E+01,44.716,3.76E+01
165,216,5.04E+01,4.94E+01,57.043,4.36E+01,57.232,4.00E+01
168,216,4.78E+01,4.63E+01,80.356,4.23E+01,93.329,1.98E+01
171,216,4.20E+01,3.94E+01,160.953,3.85E+01,66.013,1.18E+00
174,216,4.17E+01,4.04E+01,325.121,3.59E+01,258.734,5.99E+00
177,216,5.55E+01,5.45E+01,358.865,4.86E+01,350.665,2.48E+01
180,216,6.02E+01,5.84E+01,3.003,5.56E+01,3.003,4.00E+01
0,219,1.09E+02,1.07E+02,243.112,1.05E+02,63.112,4.00E+01
3,219,1.03E+02,1.01E+02,228.874,9.89E+01,49.15,4.00E+01
6,219,9.53E+01,9.31E+01,100.046,9.13E+01,279.488,4.00E+01
9,219,8.88E+01,8.67E+01,25.756,8.46E+01,206.223,4.00E+01
12,219,8.83E+01,8.61E+01,265.643,8.43E+01,86.057,4.00E+01
15,219,8.27E+01,8.05E+01,128.944,7.86E+01,307.262,3.69E+01
18,219,7.70E+01,7.50E+01,36.974,7.26E+01,218.237,3.95E+01
21,219,7.89E+01,7.67E+01,271.608,7.50E+01,92.697,4.00E+01
24,219,7.57E+01,7.34E+01,123.197,7.17E+01,300.351,3.23E+01
27,219,6.84E+01,6.67E+01,15.907,6.36E+01,193.959,3.59E+01
30,219,7.19E+01,6.97E+01,263.948,6.80E+01,86.541,3.31E+01
33,219,7.09E+01,6.85E+01,111.258,6.73E+01,287.671,3.02E+01
36,219,6.34E+01,6.17E+01,346.024,5.86E+01,154.803,2.07E+01
39,219,6.64E+01,6.41E+01,248.53,6.25E+01,73.349,2.77E+01
42,219,6.72E+01,6.46E+01,96.72,6.39E+01,272.466,2.86E+01
45,219,6.07E+01,5.87E+01,321.862,5.64E+01,123.524,1.61E+01
48,219,6.23E+01,6.00E+01,228.372,5.84E+01,54.926,2.50E+01
51,219,6.42E+01,6.12E+01,79.467,6.12E+01,253.914,2.63E+01
54,219,5.87E+01,5.64E+01,305.336,5.47E+01,102.594,1.41E+01
57,219,6.01E+01,5.75E+01,207.185,5.65E+01,33.953,2.46E+01
60,219,6.20E+01,5.85E+01,62.687,5.94E+01,233.862,2.23E+01
63,219,5.65E+01,5.45E+01,298.027,5.23E+01,93.563,1.36E+01
66,219,5.94E+01,5.61E+01,189.71,5.66E+01,14.498,2.76E+01
69,219,5.98E+01,5.58E+01,50.657,5.77E+01,214.948,1.74E+01
72,219,5.50E+01,5.32E+01,297.527,5.04E+01,109.777,2.38E+01
75,219,5.91E+01,5.45E+01,176.634,5.73E+01,356.559,4.00E+01
78,219,5.66E+01,5.27E+01,48.857,5.43E+01,204.078,1.33E+01
81,219,5.57E+01,5.20E+01,295.873,5.34E+01,130.298,1.81E+01
84,219,5.72E+01,5.12E+01,171.924,5.60E+01,341.048,2.17E+01
87,219,5.22E+01,4.98E+01,52.423,4.85E+01,240.215,2.35E+01
90,219,5.56E+01,4.80E+01,290.235,5.47E+01,125.693,1.98E+01
93,219,4.99E+01,4.72E+01,172.501,4.66E+01,341.405,2.03E+01
96,219,5.21E+01,4.53E+01,33.538,5.11E+01,276.039,7.44E+00
99,219,4.70E+01,4.33E+01,286.577,4.46E+01,92.646,1.84E+01
102,219,4.81E+01,4.55E+01,140.529,4.46E+01,89.806,6.55E+00
105,219,4.50E+01,3.99E+01,30.95,4.34E+01,182.908,1.28E+01
108,219,4.77E+01,4.57E+01,266.975,4.35E+01,311.812,8.05E+00
111,219,4.77E+01,3.46E+01,139.428,4.75E+01,295.092,2.10E+01
114,219,4.77E+01,4.30E+01,39.615,4.59E+01,129.64,2.83E+00
117,219,4.97E+01,3.54E+01,162.212,4.95E+01,80.081,1.42E+01
120,219,4.33E+01,3.98E+01,135.613,4.08E+01,286.47,1.18E+01
123,219,4.82E+01,4.27E+01,297.431,4.68E+01,233.801,5.92E+00
126,219,4.60E+01,4.50E+01,255.046,3.94E+01,302.351,9.42E+00
129,219,4.11E+01,3.85E+01,89.149,3.77E+01,306.699,9.43E+00
132,219,4.80E+01,4.44E+01,46.868,4.55E+01,98.31,6.46E+00
135,219,4.84E+01,3.86E+01,96.378,4.79E+01,61.527,1.48E+01
138,219,4.06E+01,4.00E+01,104.192,3.14E+01,270.911,2.25E+01
141,219,4.45E+01,3.88E+01,270.403,4.32E+01,206.238,6.10E+00
144,219,4.78E+01,4.69E+01,238.702,4.05E+01,266.029,1.47E+01
147,219,4.80E+01,4.22E+01,229.465,4.67E+01,250.391,1.59E+01
150,219,4.20E+01,3.77E+01,277.922,3.99E+01,203.032,3.23E+00
153,219,4.16E+01,2.69E+01,327.313,4.14E+01,31.75,1.55E+01
156,219,4.52E+01,4.40E+01,44.923,3.89E+01,4.653,1.05E+01
159,219,4.77E+01,4.60E+01,34.381,4.27E+01,53.801,1.60E+01
162,219,5.02E+01,4.54E+01,46.124,4.85E+01,44.686,3.86E+01
165,219,5.03E+01,4.90E+01,56.427,4.42E+01,56.436,4.00E+01
168,219,4.76E+01,4.59E+01,78.592,4.28E+01,91.485,1.95E+01
171,219,4.18E+01,3.84E+01,160.822,3.91E+01,63.001,1.37E+00
174,219,4.20E+01,4.05E+01,326.437,3.65E+01,262.619,5.89E+00
177,219,5.54E+01,5.42E+01,358.87,4.92E+01,350.695,2.43E+01
180,219,6.02E+01,5.80E+01,3.003,5.62E+01,3.003,4.00E+01
0,222,1.09E+02,1.07E+02,243.112,1.06E+02,63.112,4.00E+01
3,222,1.03E+02,1.00E+02,228.882,9.94E+01,49.158,4.00E+01
6,222,9.53E+01,9.27E+01,99.951,9.18E+01,279.392,4.00E+01
9,222,8.88E+01,8.63E+01,25.607,8.52E+01,206.069,4.00E+01
12,222,8.83E+01,8.58E+01,265.827,8.48E+01,86.24,4.00E+01
15,222,8.27E+01,8.01E+01,128.852,7.91E+01,307.161,3.67E+01
18,222,7.70E+01,7.46E+01,36.824,7.31E+01,218.076,3.94E+01
21,222,7.89E+01,7.63E+01,271.567,7.55E+01,92.669,4.00E+01
24,222,7.57E+01,7.30E+01,123.287,7.23E+01,300.437,3.21E+01
27,222,6.83E+01,6.62E+01,16.133,6.41E+01,194.175,3.56E+01
30,222,7.20E+01,6.93E+01,263.848,6.86E+01,86.462,3.29E+01
33,222,7.10E+01,6.81E+01,111.297,6.78E+01,287.702,3.01E+01
36,222,6.34E+01,6.13E+01,345.811,5.92E+01,154.592,2.04E+01
39,222,6.64E+01,6.37E+01,248.578,6.30E+01,73.401,2.75E+01
42,222,6.73E+01,6.42E+01,96.698,6.44E+01,272.444,2.86E+01
45,222,6.07E+01,5.83E+01,322.048,5.70E+01,123.744,1.60E+01
48,222,6.23E+01,5.96E+01,228.442,5.90E+01,54.995,2.49E+01
51,222,6.43E+01,6.08E+01,79.793,6.18E+01,254.106,2.61E+01
54,222,5.86E+01,5.59E+01,305.625,5.52E+01,102.636,1.39E+01
57,222,6.01E+01,5.71E+01,207.417,5.70E+01,34.253,2.45E+01
60,222,6.21E+01,5.80E+01,62.531,5.99E+01,233.702,2.25E+01
63,222,5.65E+01,5.40E+01,297.634,5.28E+01,93.107,1.34E+01
66,222,5.95E+01,5.57E+01,189.33,5.71E+01,14.236,2.75E+01
69,222,6.00E+01,5.54E+01,50.273,5.82E+01,214.651,1.77E+01
72,222,5.50E+01,5.28E+01,297.026,5.10E+01,109.082,2.34E+01
75,222,5.93E+01,5.41E+01,176.334,5.78E+01,356.414,4.00E+01
78,222,5.68E+01,5.23E+01,48.506,5.48E+01,203.899,1.36E+01
81,222,5.59E+01,5.16E+01,295.529,5.39E+01,129.899,1.83E+01
84,222,5.76E+01,5.08E+01,171.577,5.65E+01,341.032,2.25E+01
87,222,5.23E+01,4.95E+01,52.215,4.90E+01,239.917,2.35E+01
90,222,5.60E+01,4.77E+01,289.97,5.53E+01,125.545,2.03E+01
93,222,5.01E+01,4.68E+01,172.287,4.73E+01,341.413,2.04E+01
96,222,5.25E+01,4.50E+01,33.512,5.16E+01,275.971,8.20E+00
99,222,4.72E+01,4.29E+01,286.319,4.52E+01,92.397,1.86E+01
102,222,4.82E+01,4.52E+01,140.404,4.52E+01,89.211,6.39E+00
105,222,4.53E+01,3.96E+01,31.187,4.39E+01,182.765,1.31E+01
108,222,4.77E+01,4.53E+01,266.903,4.40E+01,311.89,7.80E+00
111,222,4.83E+01,3.42E+01,139.602,4.81E+01,295.35,2.19E+01
114,222,4.79E+01,4.27E+01,39.688,4.64E+01,129.701,3.66E+00
117,222,5.02E+01,3.51E+01,162.539,5.01E+01,80.348,1.50E+01
120,222,4.35E+01,3.95E+01,136.393,4.12E+01,286.221,1.16E+01
123,222,4.86E+01,4.24E+01,297.398,4.74E+01,233.823,6.65E+00
126,222,4.58E+01,4.46E+01,255.055,3.99E+01,302.489,8.80E+00
129,222,4.12E+01,3.82E+01,89.57,3.82E+01,306.986,9.41E+00
132,222,4.82E+01,4.40E+01,46.843,4.61E+01,98.355,6.70E+00
135,222,4.88E+01,3.82E+01,96.364,4.84E+01,61.586,1.56E+01
138,222,4.03E+01,3.97E+01,104.326,3.19E+01,271.583,2.22E+01
141,222,4.48E+01,3.84E+01,270.494,4.37E+01,206.555,6.83E+00
144,222,4.76E+01,4.65E+01,238.842,4.11E+01,265.903,1.42E+01
147,222,4.83E+01,4.18E+01,229.666,4.72E+01,250.452,1.64E+01
150,222,4.22E+01,3.73E+01,277.763,4.05E+01,203.095,4.00E+00
153,222,4.20E+01,2.58E+01,325.514,4.19E+01,32.351,1.68E+01
156,222,4.49E+01,4.36E+01,45.794,3.93E+01,5.208,9.91E+00
159,222,4.76E+01,4.56E+01,34.769,4.32E+01,54.178,1.57E+01
162,222,5.05E+01,4.50E+01,45.834,4.90E+01,44.552,3.99E+01
165,222,5.02E+01,4.87E+01,55.81,4.48E+01,55.626,4.00E+01
168,222,4.75E+01,4.55E+01,77.179,4.33E+01,89.981,1.93E+01
171,222,4.18E+01,3.76E+01,160.786,3.97E+01,60.907,2.59E+00
174,222,4.20E+01,4.04E+01,327.212,3.70E+01,265.021,5.63E+00
177,222,5.53E+01,5.38E+01,358.882,4.97E+01,350.725,2.39E+01
180,222,6.02E+01,5.76E+01,3.003,5.67E+01,3.003,4.00E+01
0,225,1.09E+02,1.06E+02,243.112,1.06E+02,63.112,4.00E+01
3,225,1.03E+02,9.99E+01,228.885,9.99E+01,49.16,4.00E+01
6,225,9.53E+01,9.23E+01,99.919,9.23E+01,279.36,4.00E+01
9,225,8.88E+01,8.59E+01,25.553,8.57E+01,206.013,4.00E+01
12,225,8.83E+01,8.53E+01,265.898,8.53E+01,86.31,4.00E+01
15,225,8.26E+01,7.97E+01,128.818,7.96E+01,307.12,3.66E+01
18,225,7.69E+01,7.42E+01,36.752,7.36E+01,218,3.93E+01
21,225,7.89E+01,7.59E+01,271.545,7.60E+01,92.656,4.00E+01
24,225,7.57E+01,7.26E+01,123.346,7.28E+01,300.482,3.20E+01
27,225,6.82E+01,6.58E+01,16.258,6.45E+01,194.312,3.55E+01
30,225,7.20E+01,6.89E+01,263.776,6.90E+01,86.404,3.28E+01
33,225,7.10E+01,6.77E+01,111.301,6.83E+01,287.708,3.01E+01
36,225,6.33E+01,6.09E+01,345.709,5.97E+01,154.52,2.03E+01
39,225,6.64E+01,6.33E+01,248.648,6.35E+01,73.445,2.76E+01
42,225,6.74E+01,6.37E+01,96.676,6.49E+01,272.424,2.87E+01
45,225,6.07E+01,5.79E+01,322.169,5.74E+01,123.857,1.59E+01
48,225,6.23E+01,5.91E+01,228.426,5.94E+01,54.983,2.48E+01
51,225,6.44E+01,6.04E+01,79.929,6.23E+01,254.226,2.63E+01
54,225,5.85E+01,5.55E+01,305.885,5.56E+01,102.695,1.38E+01
57,225,6.01E+01,5.66E+01,207.72,5.75E+01,34.388,2.47E+01
60,225,6.22E+01,5.75E+01,62.525,6.04E+01,233.587,2.26E+01
63,225,5.64E+01,5.36E+01,297.544,5.33E+01,92.845,1.32E+01
66,225,5.96E+01,5.52E+01,189.17,5.76E+01,13.991,2.78E+01
69,225,6.02E+01,5.49E+01,50.089,5.87E+01,214.599,1.82E+01
72,225,5.49E+01,5.24E+01,296.832,5.15E+01,108.966,2.33E+01
75,225,5.96E+01,5.37E+01,176.152,5.83E+01,356.34,4.00E+01
78,225,5.70E+01,5.19E+01,48.309,5.53E+01,203.876,1.40E+01
81,225,5.61E+01,5.11E+01,295.302,5.44E+01,129.791,1.85E+01
84,225,5.79E+01,5.04E+01,171.433,5.70E+01,341.081,2.32E+01
87,225,5.23E+01,4.90E+01,52.014,4.95E+01,239.895,2.33E+01
90,225,5.63E+01,4.72E+01,289.752,5.58E+01,125.47,2.10E+01
93,225,5.01E+01,4.64E+01,171.968,4.78E+01,341.575,2.09E+01
96,225,5.28E+01,4.45E+01,33.311,5.21E+01,275.922,8.99E+00
99,225,4.74E+01,4.25E+01,285.841,4.57E+01,92.482,1.92E+01
102,225,4.82E+01,4.47E+01,140.27,4.57E+01,88.933,6.45E+00
105,225,4.56E+01,3.92E+01,31.038,4.45E+01,182.973,1.37E+01
108,225,4.77E+01,4.49E+01,266.672,4.44E+01,311.507,7.71E+00
111,225,4.87E+01,3.37E+01,139.561,4.86E+01,295.492,2.29E+01
114,225,4.81E+01,4.23E+01,39.456,4.68E+01,129.682,4.50E+00
117,225,5.07E+01,3.48E+01,162.322,5.06E+01,80.671,1.58E+01
120,225,4.36E+01,3.92E+01,136.667,4.17E+01,285.705,1.16E+01
123,225,4.88E+01,4.19E+01,297.348,4.79E+01,233.873,7.43E+00
126,225,4.56E+01,4.41E+01,254.912,4.03E+01,302.438,8.25E+00
129,225,4.13E+01,3.78E+01,89.697,3.86E+01,307.255,9.41E+00
132,225,4.83E+01,4.36E+01,46.66,4.65E+01,98.281,7.06E+00
135,225,4.92E+01,3.78E+01,96.346,4.89E+01,61.576,1.65E+01
138,225,4.01E+01,3.92E+01,104.57,3.24E+01,271.548,2.14E+01
141,225,4.51E+01,3.80E+01,270.504,4.42E+01,206.712,7.60E+00
144,225,4.74E+01,4.61E+01,239.02,4.16E+01,265.972,1.37E+01
147,225,4.86E+01,4.14E+01,229.909,4.77E+01,250.497,1.71E+01
150,225,4.25E+01,3.69E+01,277.64,4.10E+01,203.104,4.79E+00
153,225,4.24E+01,2.49E+01,323.435,4.23E+01,32.683,1.80E+01
156,225,4.47E+01,4.31E+01,46.325,3.97E+01,5.579,9.45E+00
159,225,4.75E+01,4.52E+01,34.933,4.37E+01,54.345,1.55E+01
162,225,5.07E+01,4.46E+01,45.669,4.95E+01,44.474,4.00E+01
165,225,5.00E+01,4.82E+01,55.565,4.53E+01,55.309,4.00E+01
168,225,4.74E+01,4.50E+01,76.601,4.37E+01,89.37,1.91E+01
171,225,4.19E+01,3.70E+01,160.882,4.02E+01,60.099,3.61E+00
174,225,4.20E+01,4.00E+01,327.492,3.75E+01,265.804,5.21E+00
177,225,5.51E+01,5.34E+01,358.901,5.02E+01,350.756,2.35E+01
180,225,6.02E+01,5.72E+01,3.003,5.72E+01,3.003,4.00E+01
0,228,1.09E+02,1.06E+02,243.112,1.07E+02,63.112,4.00E+01
3,228,1.03E+02,9.94E+01,228.882,1.00E+02,49.157,4.00E+01
6,228,9.53E+01,9.18E+01,99.951,9.27E+01,279.392,4.00E+01
9,228,8.88E+01,8.54E+01,25.602,8.61E+01,206.064,4.00E+01
12,228,8.83E+01,8.48E+01,265.826,8.58E+01,86.239,4.00E+01
15,228,8.26E+01,7.92E+01,128.863,8.01E+01,307.167,3.66E+01
18,228,7.69E+01,7.37E+01,36.83,7.41E+01,218.088,3.92E+01
21,228,7.89E+01,7.54E+01,271.554,7.64E+01,92.668,4.00E+01
24,228,7.57E+01,7.21E+01,123.305,7.32E+01,300.428,3.21E+01
27,228,6.82E+01,6.53E+01,16.094,6.50E+01,194.173,3.55E+01
30,228,7.20E+01,6.84E+01,263.838,6.95E+01,86.457,3.29E+01
33,228,7.10E+01,6.72E+01,111.306,6.87E+01,287.706,3.02E+01
36,228,6.33E+01,6.04E+01,345.838,6.01E+01,154.652,2.02E+01
39,228,6.64E+01,6.28E+01,248.625,6.39E+01,73.407,2.77E+01
42,228,6.74E+01,6.33E+01,96.683,6.53E+01,272.449,2.89E+01
45,228,6.07E+01,5.74E+01,322.069,5.79E+01,123.73,1.59E+01
48,228,6.23E+01,5.87E+01,228.419,5.99E+01,55.029,2.49E+01
51,228,6.45E+01,5.99E+01,79.784,6.27E+01,254.117,2.65E+01
54,228,5.86E+01,5.51E+01,305.633,5.61E+01,102.406,1.38E+01
57,228,6.02E+01,5.62E+01,207.616,5.79E+01,34.113,2.51E+01
60,228,6.23E+01,5.71E+01,62.671,6.08E+01,233.617,2.28E+01
63,228,5.64E+01,5.31E+01,297.836,5.37E+01,93.006,1.32E+01
66,228,5.97E+01,5.48E+01,189.497,5.80E+01,14.13,2.85E+01
69,228,6.04E+01,5.44E+01,50.333,5.91E+01,214.749,1.85E+01
72,228,5.49E+01,5.18E+01,297.176,5.19E+01,109.329,2.33E+01
75,228,5.98E+01,5.31E+01,176.258,5.87E+01,356.378,4.00E+01
78,228,5.71E+01,5.14E+01,48.497,5.58E+01,204.054,1.45E+01
81,228,5.63E+01,5.06E+01,295.385,5.49E+01,130.05,1.88E+01
84,228,5.81E+01,4.99E+01,171.552,5.74E+01,341.088,2.37E+01
87,228,5.23E+01,4.85E+01,51.99,4.99E+01,240.051,2.32E+01
90,228,5.66E+01,4.67E+01,289.724,5.62E+01,125.602,2.16E+01
93,228,5.02E+01,4.59E+01,171.868,4.82E+01,341.552,2.12E+01
96,228,5.31E+01,4.40E+01,33.028,5.26E+01,275.877,9.86E+00
99,228,4.75E+01,4.20E+01,285.542,4.61E+01,92.716,1.99E+01
102,228,4.83E+01,4.42E+01,140.177,4.61E+01,89.198,6.75E+00
105,228,4.58E+01,3.87E+01,30.382,4.49E+01,183.268,1.46E+01
108,228,4.77E+01,4.44E+01,266.519,4.49E+01,311.392,7.70E+00
111,228,4.91E+01,3.34E+01,139.168,4.90E+01,295.37,2.37E+01
114,228,4.84E+01,4.18E+01,39.182,4.73E+01,129.727,5.46E+00
117,228,5.11E+01,3.42E+01,162.721,5.10E+01,80.471,1.69E+01
120,228,4.38E+01,3.86E+01,136.04,4.22E+01,286.21,1.23E+01
123,228,4.91E+01,4.15E+01,297.529,4.83E+01,234.014,8.19E+00
126,228,4.55E+01,4.36E+01,255.03,4.08E+01,302.483,7.79E+00
129,228,4.13E+01,3.73E+01,89.205,3.91E+01,307.226,9.46E+00
132,228,4.85E+01,4.31E+01,46.626,4.70E+01,98.373,7.54E+00
135,228,4.96E+01,3.73E+01,96.648,4.93E+01,61.671,1.72E+01
138,228,3.97E+01,3.88E+01,104.17,3.28E+01,271.704,2.12E+01
141,228,4.54E+01,3.76E+01,270.871,4.46E+01,206.775,8.34E+00
144,228,4.72E+01,4.56E+01,238.78,4.20E+01,265.751,1.32E+01
147,228,4.89E+01,4.09E+01,229.333,4.81E+01,250.28,1.75E+01
150,228,4.26E+01,3.65E+01,277.732,4.14E+01,203.101,5.55E+00
153,228,4.28E+01,2.49E+01,323.148,4.28E+01,32.227,1.85E+01
156,228,4.46E+01,4.27E+01,45.912,4.02E+01,5.395,9.10E+00
159,228,4.74E+01,4.47E+01,34.707,4.41E+01,54.117,1.54E+01
162,228,5.09E+01,4.41E+01,45.759,4.99E+01,44.522,4.00E+01
165,228,4.98E+01,4.78E+01,55.844,4.57E+01,55.69,4.00E+01
168,228,4.74E+01,4.46E+01,77.052,4.42E+01,89.866,1.90E+01
171,228,4.20E+01,3.66E+01,161.107,4.06E+01,60.711,4.25E+00
174,228,4.18E+01,3.95E+01,327.294,3.79E+01,264.922,4.65E+00
177,228,5.49E+01,5.29E+01,358.926,5.07E+01,350.788,2.33E+01
180,228,6.02E+01,5.67E+01,3.003,5.76E+01,3.003,4.00E+01
0,231,1.09E+02,1.05E+02,243.112,1.07E+02,63.112,4.00E+01
3,231,1.03E+02,9.89E+01,228.874,1.01E+02,49.149,4.00E+01
6,231,9.53E+01,9.13E+01,100.046,9.31E+01,279.487,4.00E+01
9,231,8.87E+01,8.49E+01,25.746,8.65E+01,206.214,4.00E+01
12,231,8.83E+01,8.43E+01,265.641,8.61E+01,86.055,4.00E+01
15,231,8.27E+01,7.87E+01,128.962,8.05E+01,307.272,3.68E+01
18,231,7.69E+01,7.32E+01,36.982,7.44E+01,218.254,3.92E+01
21,231,7.89E+01,7.49E+01,271.588,7.68E+01,92.698,4.00E+01
24,231,7.57E+01,7.16E+01,123.219,7.36E+01,300.338,3.22E+01
27,231,6.81E+01,6.48E+01,15.856,6.54E+01,193.952,3.56E+01
30,231,7.20E+01,6.79E+01,263.942,6.99E+01,86.54,3.31E+01
33,231,7.11E+01,6.67E+01,111.275,6.91E+01,287.669,3.04E+01
36,231,6.32E+01,5.99E+01,346.034,6.05E+01,154.869,2.02E+01
39,231,6.64E+01,6.22E+01,248.558,6.43E+01,73.346,2.78E+01
42,231,6.75E+01,6.27E+01,96.757,6.57E+01,272.492,2.91E+01
45,231,6.06E+01,5.68E+01,321.816,5.83E+01,123.492,1.60E+01
48,231,6.23E+01,5.81E+01,228.37,6.02E+01,54.929,2.51E+01
51,231,6.46E+01,5.94E+01,79.556,6.31E+01,253.89,2.69E+01
54,231,5.87E+01,5.46E+01,305.355,5.65E+01,102.442,1.41E+01
57,231,6.02E+01,5.57E+01,207.372,5.84E+01,33.863,2.53E+01
60,231,6.25E+01,5.66E+01,62.805,6.12E+01,233.837,2.33E+01
63,231,5.65E+01,5.26E+01,298.167,5.42E+01,93.581,1.34E+01
66,231,5.99E+01,5.43E+01,189.901,5.85E+01,14.489,2.89E+01
69,231,6.06E+01,5.39E+01,50.707,5.95E+01,214.969,1.89E+01
72,231,5.48E+01,5.13E+01,297.708,5.23E+01,109.924,2.34E+01
75,231,6.00E+01,5.26E+01,176.651,5.91E+01,356.611,4.00E+01
78,231,5.72E+01,5.08E+01,48.913,5.61E+01,204.293,1.49E+01
81,231,5.64E+01,5.01E+01,295.715,5.53E+01,130.32,1.94E+01
84,231,5.84E+01,4.93E+01,171.894,5.78E+01,341.207,2.43E+01
87,231,5.23E+01,4.79E+01,52.23,5.03E+01,240.557,2.31E+01
90,231,5.69E+01,4.61E+01,289.986,5.66E+01,125.824,2.25E+01
93,231,5.02E+01,4.53E+01,172.176,4.85E+01,341.816,2.15E+01
96,231,5.34E+01,4.34E+01,32.889,5.30E+01,276.233,1.08E+01
99,231,4.76E+01,4.13E+01,285.648,4.64E+01,93.006,2.06E+01
102,231,4.83E+01,4.36E+01,139.919,4.65E+01,89.667,7.28E+00
105,231,4.59E+01,3.81E+01,29.606,4.52E+01,183.131,1.54E+01
108,231,4.77E+01,4.38E+01,266.357,4.53E+01,311.429,7.83E+00
111,231,4.94E+01,3.29E+01,138.246,4.93E+01,295.132,2.47E+01
114,231,4.86E+01,4.12E+01,39.077,4.77E+01,129.553,6.45E+00
117,231,5.14E+01,3.37E+01,162.658,5.14E+01,80.155,1.78E+01
120,231,4.38E+01,3.80E+01,135.289,4.25E+01,286.751,1.32E+01
123,231,4.93E+01,4.09E+01,297.426,4.86E+01,233.911,8.97E+00
126,231,4.53E+01,4.31E+01,254.774,4.12E+01,302.084,7.48E+00
129,231,4.13E+01,3.68E+01,89.017,3.95E+01,307.061,9.76E+00
132,231,4.86E+01,4.25E+01,46.462,4.73E+01,98.175,8.15E+00
135,231,4.99E+01,3.68E+01,97.065,4.97E+01,61.684,1.79E+01
138,231,3.94E+01,3.83E+01,104.06,3.31E+01,270.706,2.01E+01
141,231,4.56E+01,3.70E+01,270.964,4.50E+01,206.571,9.14E+00
144,231,4.69E+01,4.51E+01,238.633,4.23E+01,265.801,1.28E+01
147,231,4.91E+01,4.03E+01,229.014,4.85E+01,250.161,1.82E+01
150,231,4.28E+01,3.60E+01,277.972,4.17E+01,203.175,6.31E+00
153,231,4.33E+01,2.50E+01,323.64,4.32E+01,31.554,1.89E+01
156,231,4.45E+01,4.22E+01,45.199,4.08E+01,5.042,8.89E+00
159,231,4.74E+01,4.42E+01,34.251,4.46E+01,53.662,1.54E+01
162,231,5.11E+01,4.35E+01,45.991,5.03E+01,44.629,4.00E+01
165,231,4.97E+01,4.72E+01,56.504,4.60E+01,56.573,4.00E+01
168,231,4.74E+01,4.41E+01,78.346,4.46E+01,91.262,1.89E+01
171,231,4.22E+01,3.65E+01,161.437,4.09E+01,62.635,4.56E+00
174,231,4.15E+01,3.87E+01,326.6,3.83E+01,262.4,4.07E+00
177,231,5.48E+01,5.24E+01,358.957,5.10E+01,350.82,2.31E+01
180,231,6.02E+01,5.62E+01,3.003,5.80E+01,3.003,4.00E+01
0,234,1.09E+02,1.05E+02,243.112,1.07E+02,63.112,4.00E+01
3,234,1.03E+02,9.83E+01,228.86,1.01E+02,49.135,4.00E+01
6,234,9.53E+01,9.07E+01,100.197,9.35E+01,279.639,4.00E+01
9,234,8.87E+01,8.42E+01,25.958,8.68E+01,206.434,4.00E+01
12,234,8.83E+01,8.37E+01,265.406,8.65E+01,85.822,4.00E+01
15,234,8.27E+01,7.81E+01,129.055,8.09E+01,307.373,3.71E+01
